;word;joy;fear;sadness;anger;surprise;disgust;polarity_negative;polarity_positive
614;apologiste;0;0;0;0;0;0;0;1
615;apologétique;0;0;1;0;0;0;0;1
616;apostasie;0;0;1;0;0;0;1;0
617;apostat;0;0;1;0;0;0;1;0
618;apostolique;0;0;0;0;0;0;0;1
619;apostrophe;0;0;0;0;1;0;0;1
620;appareil;0;0;0;0;0;0;0;1
621;appareil chauffage;0;0;0;0;0;0;0;1
622;appareillage;0;0;0;0;0;0;0;1
623;apparenter;0;0;0;0;0;0;0;1
624;appartement;0;0;0;0;0;0;0;1
625;appartement terrasse;0;0;0;0;0;0;0;1
626;appel;0;1;0;1;1;0;1;0
627;appelant;0;0;0;0;0;0;0;1
628;appeler;0;0;0;0;0;0;0;1
629;appellation inappropriée;0;0;0;0;0;0;1;0
630;appendice;0;0;0;0;0;0;0;1
631;appendicite;0;1;1;0;0;0;1;0
632;appentis;0;0;0;0;0;1;1;0
633;applaudir;0;0;0;0;0;0;0;1
634;applaudissement;0;0;0;0;1;0;0;1
635;applicabilité;0;0;0;0;0;0;0;1
636;applicable;0;0;0;0;0;0;0;1
637;application;0;0;0;0;0;0;0;1
638;appliquer;0;0;0;0;0;0;0;1
639;apporter;0;0;0;0;0;0;0;1
640;apposer;0;0;0;0;0;0;0;1
641;apprenant;0;0;0;0;0;0;0;1
642;apprendre;0;0;0;0;1;0;0;1
643;apprenti;0;0;0;0;0;0;0;1
644;apprentissage;0;0;0;0;0;0;0;1
645;apprivoisement;0;0;0;0;0;0;0;1
646;apprivoiser;0;0;0;0;0;0;0;1
647;approbateur;0;0;0;0;0;0;0;1
648;approbation;0;0;0;0;0;0;0;1
649;approche;0;0;0;0;0;0;0;1
650;approcher;0;0;0;0;0;0;0;1
651;approcher;0;0;0;0;0;0;0;1
652;approfondir;0;0;0;0;0;0;0;1
653;appropirées;0;0;0;0;0;0;0;1
654;appropriation;0;0;0;0;0;0;0;1
655;approprier;0;0;0;0;0;0;0;1
656;approuver;0;0;0;0;0;0;0;1
657;approvisionnement;0;0;0;0;0;0;0;1
658;approvisionner;0;0;0;0;0;0;0;1
659;approximatif;0;0;0;0;0;0;0;1
660;approximation;0;0;0;0;0;0;0;1
661;approximativement;0;0;0;0;0;0;0;1
662;appréciable;0;0;0;0;0;0;0;1
663;appréciation;0;0;0;0;0;0;0;1
664;apprécier;0;0;0;0;0;0;0;1
665;appréhender;0;1;0;1;0;0;1;0
666;appréhension;0;1;1;0;1;0;1;0
667;apprêt;0;0;0;0;0;0;0;1
668;appui;0;0;0;0;0;0;0;1
669;appuyer;0;0;0;0;0;0;0;1
670;appât;0;1;0;0;1;0;1;0
671;appétissant;1;0;0;0;0;0;0;1
672;appétit;0;0;0;0;0;0;0;1
673;après midi;0;0;0;0;0;0;0;1
674;aptitude;0;0;0;0;0;0;0;1
675;apurement;0;0;0;0;0;0;0;1
676;apéritif;0;0;0;0;0;0;0;1
677;apôtre;0;0;0;0;0;0;0;1
678;aqua;0;0;0;0;0;0;0;1
679;aquarium;0;0;0;0;0;0;0;1
680;aquatique;0;0;0;0;0;0;0;1
681;aqueduc;0;0;0;0;0;0;0;1
682;aqueux;0;0;0;0;0;1;1;0
683;arable;0;0;0;0;0;0;0;1
684;araignée;0;1;0;0;0;1;1;0
685;arbalète;0;1;0;0;0;0;1;0
686;arbitraire;0;0;1;1;0;1;1;0
687;arbitre;0;0;0;0;0;0;0;1
688;arbitrer;0;0;0;0;0;0;0;1
689;arbuste;0;0;0;0;0;0;0;1
690;arc;0;0;0;0;0;0;0;1
691;arcade;0;0;0;0;0;0;0;1
692;archaã¯que;0;0;0;1;0;1;1;0
693;arche;0;0;0;0;0;0;0;1
694;archer;0;0;0;0;0;0;0;1
695;archevêque;0;0;0;0;0;0;0;1
696;archipel;0;0;0;0;0;0;0;1
697;architecte;0;0;0;0;0;0;0;1
698;architecture;0;0;0;0;0;0;0;1
699;archivage;0;0;0;0;0;0;0;1
700;archiver;0;0;0;0;0;0;0;1
701;archives;0;0;0;0;0;0;0;1
702;archéologie;0;0;0;0;0;0;0;1
703;archéologique;0;0;0;0;0;0;0;1
704;archéologue;0;0;0;0;0;0;0;1
705;archétype;0;0;0;0;0;0;0;1
706;arctique;0;0;0;0;0;0;0;1
707;ardent;0;0;0;0;1;0;0;1
708;ardoise;0;0;0;0;0;0;0;1
709;ardu;0;0;1;0;0;0;1;0
710;argent;0;0;0;0;0;0;0;1
711;argent;0;0;0;1;1;0;0;1
712;argent liquide;0;1;0;1;0;0;0;1
713;argent recueillir;1;0;0;0;0;0;0;1
714;argenter;0;0;0;0;0;0;0;1
715;argenterie;0;0;0;0;0;0;0;1
716;argile;0;0;0;0;0;0;0;1
717;argot;0;0;0;0;0;0;1;0
718;argument;0;0;0;1;0;0;1;0
719;argumentation;0;0;0;1;0;0;1;0
720;argumenter;0;0;0;1;0;0;1;0
721;aride;0;1;1;0;0;0;1;0
722;aridité;0;0;0;0;0;0;1;0
723;aristocrate;0;0;0;0;0;0;0;1
724;aristocratie;0;0;0;0;0;0;0;1
725;aristocratique;0;0;0;0;0;0;0;1
726;arithmétique;0;0;0;0;0;0;0;1
727;armada;0;1;0;1;0;0;1;0
728;armature;0;0;0;0;0;0;0;1
729;arme;0;0;0;0;0;0;0;1
730;arme feu;0;1;0;1;0;0;1;0
731;arme répétition;0;0;0;0;0;0;1;0
732;armement;0;1;0;1;0;0;1;0
733;armer;0;0;0;0;0;0;0;1
734;armer;0;0;0;0;0;0;0;1
735;armoire;0;0;0;0;0;0;0;1
736;armure;0;1;0;0;0;0;0;1
737;armurerie;0;1;0;1;0;0;1;0
738;arnaque;0;1;1;1;1;0;1;0
739;arnaquer;0;1;1;1;1;0;1;0
740;arnaqueur;0;1;0;1;0;1;1;0
741;arpentage;0;0;0;0;0;0;0;1
742;arpenteur;0;0;0;0;0;0;0;1
743;arquer;0;0;1;0;0;0;1;0
744;arracher;0;1;0;1;1;0;1;0
745;arrangement;0;0;0;0;0;0;0;1
746;arranger;0;0;0;0;0;0;0;1
747;arrestation;0;0;0;1;0;0;1;0
748;arrhes;0;0;0;0;0;0;0;1
749;arrimer;0;0;0;0;0;0;0;1
750;arriver;1;0;0;0;0;0;0;1
751;arriver;0;0;0;0;0;0;0;1
752;arriver;0;0;0;0;0;0;0;1
753;arriviste;0;0;0;0;0;1;1;0
754;arrivé|arrivée;0;0;0;0;0;0;0;1
755;arrière goã»t;0;0;0;0;0;1;1;0
756;arrière pays;0;0;0;0;0;0;0;1
757;arrière plan;0;0;0;0;0;0;0;1
758;arriération;0;1;1;0;0;1;1;0
759;arriérer;0;1;0;0;0;1;1;0
760;arriérer;0;0;0;0;0;0;1;0
761;arrogance;0;0;0;1;0;0;1;0
762;arrogant;0;0;0;1;0;1;1;0
763;arrondir;0;0;0;0;0;0;0;1
764;arrondissement;0;0;0;0;0;0;0;1
765;arroser;0;1;0;0;0;0;1;0
766;arrêt;0;1;1;1;1;0;1;0
767;arrêter;0;1;0;0;1;0;1;0
768;arrêter;0;1;0;0;1;0;1;0
769;arrêté;0;0;0;0;0;0;0;1
770;arsenal;0;1;0;1;0;0;1;0
771;arsenic;0;1;1;0;0;1;1;0
772;art;0;0;1;0;1;0;0;1
773;art oratoire;0;0;0;0;0;0;0;1
774;art portrait;0;0;0;0;0;0;0;1
775;arthropode;0;0;0;0;0;0;0;1
776;artichaut;0;0;0;0;0;0;0;1
777;article;0;0;0;0;0;0;0;1
778;articulation;0;0;0;0;0;0;0;1
779;articuler;0;0;0;0;0;0;0;1
780;artifice;0;1;0;0;0;0;1;0
781;artillerie;0;1;0;1;0;0;1;0
782;artilleur;0;0;0;0;0;0;0;1
783;artisan;0;0;0;0;0;0;0;1
784;artisanal;0;0;0;0;0;0;0;1
785;artisanat;0;0;0;0;0;0;0;1
786;artisane;0;0;0;0;0;0;0;1
787;artiste;0;0;0;0;0;0;0;1
788;artistique;0;0;0;0;0;0;0;1
789;artère;0;0;0;0;0;0;0;1
790;artériosclérose;0;1;1;0;0;0;1;0
791;arène;0;0;0;0;0;0;0;1
792;aréole;0;0;0;0;0;0;0;1
793;arête;0;1;0;0;0;0;1;0
794;arôme;1;0;0;0;0;0;0;1
795;ascendance;0;0;0;0;0;0;0;1
796;ascendant;0;1;0;1;0;0;1;0
797;ascenseur;0;0;0;0;0;0;0;1
798;ascension;0;1;0;0;0;0;0;1
799;ascète;0;0;1;0;0;0;1;0
800;ascétique;0;0;1;0;0;0;1;0
801;asile;0;0;0;0;0;0;0;1
802;aspartame;0;0;0;0;0;0;0;1
803;aspect;0;0;0;0;0;0;0;1
804;asphalte;0;0;0;0;0;1;1;0
805;asphalter;0;0;0;0;0;1;1;0
806;asphyxie;0;1;0;1;0;0;1;0
807;aspic;0;1;0;0;0;1;1;0
808;aspirant;0;0;0;0;0;0;0;1
809;aspiration;0;0;0;0;0;0;0;1
810;aspirer;0;0;0;0;0;0;1;0
811;aspérité;0;1;0;0;0;0;1;0
812;assaillant;0;1;1;1;0;0;1;0
813;assaillie;0;1;0;0;0;0;1;0
814;assaillies;0;1;0;0;0;0;1;0
815;assaillir;0;1;0;0;0;0;1;0
816;assainir;0;0;0;0;0;1;0;1
817;assaisonnement;0;0;0;0;0;0;0;1
818;assaisonner;0;0;0;0;0;0;0;1
819;assassin;0;1;1;1;0;1;1;0
820;assassinat;0;1;1;1;0;0;1;0
821;assassiner;0;1;0;1;0;0;1;0
822;assaut;0;1;0;1;1;0;1;0
823;assemblage;0;0;0;0;0;0;0;1
824;assembler;0;0;0;0;0;0;0;1
825;assemblée;0;0;0;0;0;0;0;1
826;assemblée plénier;0;0;0;0;0;0;0;1
827;assentiment;0;0;0;0;0;0;0;1
828;assertion;0;0;0;0;0;0;0;1
829;asservir;0;0;0;1;0;0;1;0
830;asservissement;0;1;1;1;0;1;1;0
831;assesseur;0;0;0;0;0;0;0;1
832;assidu;0;0;0;0;0;0;0;1
833;assiduité;0;0;0;0;0;0;0;1
834;assiette;0;0;0;0;0;0;0;1
835;assimilation;0;0;0;0;0;0;0;1
836;assimiler;0;0;0;0;0;0;0;1
837;assistance;0;0;0;0;0;0;0;1
838;assistant;0;0;0;0;0;0;0;1
839;assister;0;0;0;0;0;0;0;1
840;assister;0;0;0;0;0;0;0;1
841;association;0;0;0;0;0;0;0;1
842;association caritatif;0;0;0;0;0;0;0;1
843;associer;0;0;0;0;0;0;0;1
844;assoiffer;0;1;1;0;0;0;1;0
845;assoiffer sang;0;1;0;1;0;1;1;0
846;assombrir;0;1;1;0;0;0;1;0
847;assommant;0;0;1;0;0;0;1;0
848;assortiment;0;0;0;0;0;0;0;1
849;assouplissement;0;0;0;0;0;0;0;1
850;assourdir;0;1;1;0;0;0;1;0
851;assourdissant;0;1;0;0;1;0;1;0
852;assouvir;1;0;0;0;0;0;0;1
853;assouvissement;1;0;0;0;0;0;0;1
854;assujettir;0;0;0;1;0;1;1;0
855;assujettissement;0;1;1;1;0;1;1;0
856;assurance;0;1;0;0;0;0;0;1
857;assurer;0;0;0;0;0;0;0;1
858;assureur;0;0;0;0;0;0;0;1
859;assurément;0;0;0;0;0;0;0;1
860;assécher;0;0;0;0;0;0;1;0
861;asséner;0;1;0;1;1;0;1;0
862;asséner coup;0;0;0;1;0;0;1;0
863;asticot;0;0;0;0;0;1;1;0
864;astigmatisme;0;1;1;0;0;0;1;0
865;astral;0;0;0;0;0;0;0;1
866;astraux;0;0;0;0;0;0;0;1
867;astre;0;0;0;0;0;0;0;1
868;astringent;0;1;0;0;0;1;1;0
869;astrologie;0;0;0;0;0;0;0;1
870;astrologue;0;0;0;0;0;0;0;1
871;astronaute;0;0;0;0;0;0;0;1
872;astronome;0;0;0;0;0;0;0;1
873;astronomie;0;0;0;0;0;0;0;1
874;astucieux;0;0;0;0;0;0;0;1
875;astérisque;0;0;0;0;0;0;0;1
876;astéroïde;0;1;0;0;0;0;1;0
877;asymptotique;0;0;0;0;0;0;0;1
878;asymétrie;0;0;0;0;0;1;1;0
879;asymétrique;0;1;1;0;0;1;1;0
880;atelier;0;0;0;0;0;0;0;1
881;atelier reliure;0;0;0;0;0;0;0;1
882;athlète;0;0;0;0;0;0;0;1
883;athlétique;0;0;0;0;0;0;0;1
884;athlétisme;0;0;0;0;0;0;0;1
885;athée;0;0;1;1;0;1;1;0
886;athéisme;0;0;0;0;0;0;1;0
887;athéiste;0;0;0;0;0;0;1;0
888;athérosclérose;0;1;1;0;0;0;1;0
889;atlas;0;0;0;0;0;0;0;1
890;atmosphère;1;0;0;0;0;0;0;1
891;atmosphérique;0;0;0;0;0;0;0;1
892;atoll;0;0;0;0;0;0;0;1
893;atome;0;0;0;0;0;0;0;1
894;atomique;0;1;0;1;0;0;1;0
895;atout;0;0;0;0;1;0;0;1
896;atrium;0;0;0;0;0;0;0;1
897;atroce;0;1;1;1;0;1;1;0
898;atrocement;0;1;1;0;1;1;1;0
899;atrophie;0;1;1;0;0;1;1;0
900;atrophier;0;1;1;0;0;1;1;0
901;attachant;0;0;0;0;0;0;0;1
902;attachement;0;0;0;0;0;0;0;1
903;attacher;0;0;0;0;0;0;0;1
904;attanchants;0;0;0;0;0;0;0;1
905;attaque choc;0;1;0;1;1;0;1;0
906;attaquer;0;1;0;1;1;0;1;0
907;attaquer hache;0;1;0;1;1;0;1;0
908;attarder;0;0;0;0;0;0;1;0
909;attarder mental;0;1;1;0;0;1;1;0
910;atteindre;0;0;0;0;0;0;0;1
911;attelage;0;0;0;0;0;0;0;1
912;attelle;0;0;0;0;0;0;0;1
913;attenant;0;0;0;0;0;0;0;1
914;attendre;0;0;0;0;0;0;1;0
915;attendre;0;0;0;0;1;0;0;1
916;attendre;0;0;0;0;0;0;1;0
917;attenir;0;0;0;0;0;0;0;1
918;attente;0;0;0;0;0;0;1;0
919;attentif;0;0;0;0;0;0;0;1
920;attention;0;1;0;0;0;0;0;1
921;attentionner;0;0;0;0;0;0;0;1
922;attentonnée;0;0;0;0;0;0;0;1
923;atterrer;0;1;0;0;1;1;1;0
924;atterrir;1;0;0;0;0;0;0;1
925;atterrissage;0;0;0;0;0;0;0;1
926;attestation;0;0;0;0;0;0;0;1
927;attester;0;0;0;0;0;0;0;1
928;attirail;0;0;0;0;0;0;0;1
929;attirance;0;0;0;0;0;0;0;1
930;attirer;0;0;0;0;1;0;0;1
931;attiser;0;0;0;0;0;0;0;1
932;attitude amical;0;0;0;0;0;0;0;1
933;attraction;0;0;0;0;0;0;0;1
934;attractivité;0;0;0;0;0;0;0;1
935;attraire;0;0;0;0;1;0;0;1
936;attraper;0;1;0;0;1;0;1;0
937;attribuable;0;1;1;0;0;0;1;0
938;attribuer;0;0;0;0;1;0;0;1
939;attribut;0;0;0;0;0;0;0;1
940;attribution;0;0;0;0;0;0;0;1
941;attrition;0;0;1;0;0;1;1;0
942;attroupement;0;0;0;0;0;0;0;1
943;attrouper;0;1;0;0;0;0;1;0
944;attrouper;0;0;0;0;0;0;0;1
945;atténuer;0;0;0;0;0;0;1;0
946;atténuer;0;0;0;0;0;0;0;1
947;aubaine;0;0;0;0;1;0;0;1
948;aube;0;0;0;0;1;0;0;1
949;auberge;0;0;0;0;0;0;0;1
950;aubergiste;0;0;0;0;0;0;0;1
951;audacieux;0;0;0;0;0;0;0;1
952;audibilité;0;0;0;0;0;0;0;1
953;audible;0;0;0;0;0;0;0;1
954;audit;0;0;0;0;0;0;0;1
955;auditer;0;0;0;0;0;0;0;1
956;auditeur;0;1;0;0;0;0;0;1
957;auditif;0;0;0;0;0;0;0;1
958;auditionner;0;0;0;0;0;0;0;1
959;auditorium;0;0;0;0;0;0;0;1
960;auge;0;0;0;0;0;0;0;1
961;augmenter fortement;0;1;0;0;1;0;1;0
962;augure;0;1;0;0;0;0;1;0
963;augurer;0;0;0;0;0;0;0;1
964;auguste;1;0;0;0;0;0;0;1
965;aumônier;0;0;0;0;0;0;0;1
966;auparavant;0;0;0;0;0;0;0;1
967;aurore;0;0;0;0;1;0;0;1
968;auréole;0;0;0;0;0;0;0;1
969;auspice;0;0;0;0;0;0;0;1
970;aussi;0;0;0;0;0;0;0;1
971;austère;0;1;1;0;0;0;1;0
972;austérité;0;1;1;0;0;0;1;0
973;autel;0;0;0;0;0;0;0;1
974;authenticité;0;0;0;0;0;0;0;1
975;authentification;0;0;0;0;0;0;0;1
976;authentifier;0;0;0;0;0;0;0;1
977;authentique;0;0;0;0;0;0;0;1
978;auto;0;0;0;0;0;0;0;1
979;autobiographie;0;0;0;0;0;0;0;1
980;autobus;0;0;0;0;0;0;0;1
981;autochtone;0;0;0;0;0;0;0;1
982;autocratique;0;1;1;1;0;0;1;0
983;autographe;0;0;0;0;0;0;0;1
984;automatique;0;0;0;0;0;0;0;1
985;automne;0;1;1;0;0;0;1;0
986;automobile;0;0;0;0;0;0;0;1
987;autonomie;0;0;0;0;0;0;0;1
988;autopsie;0;1;1;0;0;1;1;0
989;autorisation;0;0;0;0;0;0;0;1
990;autoriser;0;0;0;0;0;0;0;1
991;autoritaire;0;0;0;1;0;0;1;0
992;autorité;0;0;0;0;0;0;0;1
993;autoroute;0;0;0;0;0;0;0;1
994;autosatisfaction;0;0;0;0;0;0;0;1
995;autosuffisance;0;0;0;0;0;0;0;1
996;autruche;0;1;0;0;0;0;1;0
997;auvent;0;0;0;0;0;0;0;1
998;aval;0;0;0;0;0;0;0;1
999;avalanche;0;1;1;0;1;0;1;0
1000;avaler;0;1;0;0;1;0;0;1
1001;avance;0;0;0;0;0;0;0;1
1002;avance;0;1;0;0;1;0;0;1
1003;avancement;0;0;1;0;0;0;0;1
1004;avancer;1;0;0;0;0;0;0;1
1005;avancer lentement;0;0;1;0;0;1;1;0
1006;avancer petit petit;0;0;0;0;0;0;0;1
1007;avancer ralenti;0;0;1;0;0;1;1;0
1008;avant;0;0;0;0;0;0;0;1
1009;avant;0;0;0;0;0;0;1;0
1010;avant bras;0;0;0;1;0;0;0;1
1011;avant dernier;0;0;1;0;0;0;1;0
1012;avant garde;0;0;0;0;0;0;0;1
1013;avant poste;0;1;0;0;0;0;1;0
1014;avant propos;0;0;0;0;0;0;0;1
1015;avantage;0;0;0;0;0;0;0;1
1016;avantager;1;0;0;0;0;0;0;1
1017;avantageux;1;0;0;0;0;0;0;1
1018;avare;0;1;1;1;0;1;1;0
1019;avarice;0;0;0;1;0;1;1;0
1020;avatar;0;0;0;0;0;0;0;1
1021;avenant;0;0;0;0;0;0;0;1
1022;avenir;0;0;0;0;0;0;0;1
1023;avent;0;0;0;0;0;0;0;1
1024;aventureux;0;1;0;0;1;0;0;1
1025;aventurier;0;1;0;0;1;0;0;1
1026;avenue;0;0;0;0;0;0;0;1
1027;avers;0;0;0;0;0;0;0;1
1028;aversion;0;1;0;1;0;1;1;0
1029;avertir;0;1;0;0;1;0;0;1
1030;aveu;0;1;1;0;1;0;1;0
1031;aveuglant;0;1;0;0;1;0;1;0
1032;aveugle;0;1;1;0;0;0;1;0
1033;aveugle;0;1;0;0;0;0;1;0
1034;aveugler;0;1;0;0;1;0;1;0
1035;aveuglément;0;1;1;0;0;0;1;0
1036;aviateur;0;0;0;0;0;0;0;1
1037;aviation;0;0;0;0;0;0;0;1
1038;avide;0;0;0;1;0;1;1;0
1039;avidité;0;0;0;1;0;1;1;0
1040;avion;0;0;0;0;0;0;0;1
1041;aviron;0;0;0;0;0;0;1;0
1042;aviser;0;0;0;0;0;0;0;1
1043;avocat;0;1;0;1;0;1;0;1
1044;avoir;0;0;0;0;0;0;0;1
1045;avoir avis très arrêter;0;0;0;1;0;0;1;0
1046;avoir but;0;0;0;0;0;0;0;1
1047;avoir chagrin;0;1;1;0;0;0;1;0
1048;avoir compte;0;0;0;0;0;0;0;1
1049;avoir confiance;0;0;0;0;0;0;0;1
1050;avoir difficulté;0;1;1;0;0;0;1;0
1051;avoir handicap;0;0;1;0;0;0;1;0
1052;avoir hoquet;0;1;0;0;1;0;1;0
1053;avoir horreur;0;1;0;1;0;1;1;0
1054;avoir lieu;0;0;0;0;0;0;0;1
1055;avoir mode;0;0;0;0;0;0;0;1
1056;avoir mouvement recul;0;1;1;0;1;1;1;0
1057;avoir moyen;0;0;0;0;0;0;0;1
1058;avoir odeur moisir;0;0;0;0;0;1;1;0
1059;avoir perdre;0;0;1;1;1;0;1;0
1060;avoir peur;0;1;1;0;1;0;1;0
1061;avoir pitié;0;0;1;0;0;0;1;0
1062;avoir priori;0;1;0;1;0;1;1;0
1063;avoir préjugé;0;1;0;1;0;1;1;0
1064;avoir recours;0;0;0;0;0;0;0;1
1065;avoir sommeil;0;0;1;0;0;0;1;0
1066;avoir stock;0;0;0;0;0;0;0;1
1067;avoir tic;0;1;0;0;1;0;1;0
1068;avortement;0;1;1;0;0;1;1;0
1069;avorter;0;1;1;1;0;0;1;0
1070;avouer;0;1;1;0;0;0;1;0
1071;avènement;0;0;0;0;0;0;0;1
1072;avérer;0;0;0;0;0;0;0;1
1073;avérer;0;0;0;0;0;0;0;1
1074;axe;0;0;0;0;0;0;0;1
1075;axe central;0;0;0;0;0;0;0;1
1076;axe routier;0;0;0;0;0;0;0;1
1077;axial;0;0;0;0;0;0;0;1
1078;axiomatique;0;0;0;0;0;0;0;1
1079;axiome;0;0;0;0;0;0;0;1
1080;azimut;0;0;0;0;0;0;0;1
1081;azur;0;0;0;0;0;0;0;1
1082;azurer;0;0;0;0;0;0;0;1
1083;aération;0;0;0;0;0;0;0;1
1084;aérer;0;0;0;0;0;0;0;1
1085;aérien;0;1;0;0;0;0;0;1
1086;aérodrome;0;0;0;0;0;0;0;1
1087;aérodynamique;0;0;0;0;0;0;0;1
1088;aéroglisseur;0;0;0;0;0;0;0;1
1089;aéronautique;0;0;0;0;0;0;0;1
1090;aéroport;0;0;0;0;0;0;0;1
1091;aérosol;0;0;0;0;0;0;0;1
1092;aîné;0;0;0;0;0;0;0;1
1093;babillage;0;0;0;0;0;0;1;0
1094;babiller;0;0;0;0;0;0;1;0
1095;babine;0;0;0;0;0;0;1;0
1096;babouin;0;0;0;0;0;1;1;0
1097;baby sitter;0;0;0;0;0;0;0;1
1098;bac;0;0;0;0;0;0;1;0
1099;baccalauréat;0;0;0;0;0;0;0;1
1100;baccarat;0;0;0;0;1;0;0;1
1101;bachelier bachelier;0;0;0;0;0;0;0;1
1102;backgammon;0;0;0;0;1;0;0;1
1103;bactérie;0;1;0;0;0;1;1;0
1104;badaud;0;0;0;0;0;0;0;1
1105;badge;0;0;0;0;0;0;0;1
1106;badinage;0;0;0;0;1;0;0;1
1107;badiner;0;0;0;0;1;0;0;1
1108;baffe;0;0;0;1;1;0;1;0
1109;bafouiller;0;1;0;0;0;0;1;0
1110;bagage;0;0;0;0;0;0;0;1
1111;bagagiste;0;0;0;0;0;0;0;1
1112;bagarre;0;1;0;1;0;1;1;0
1113;bagarrer;0;1;0;1;0;1;1;0
1114;bagatelle;0;0;0;0;0;1;1;0
1115;bague;0;0;0;0;0;0;0;1
1116;baguette;0;1;0;0;0;0;0;1
1117;bague|bagues orthodontique;0;0;0;0;0;0;0;1
1118;baigner;0;0;0;0;0;1;1;0
1119;baigner;0;0;0;0;0;0;0;1
1120;baignoire;0;0;0;0;0;0;0;1
1121;bail;0;0;0;0;0;0;0;1
1122;bailleur;0;0;0;0;0;0;0;1
1123;bailleur fond|fonds;0;0;0;0;0;0;0;1
1124;bain;1;0;0;0;0;0;0;1
1125;baiser;0;0;0;0;1;0;0;1
1126;baisse;0;1;1;1;0;0;1;0
1127;baisse;0;0;1;0;0;0;1;0
1128;baisser;0;1;1;0;0;0;1;0
1129;baissier;0;1;1;1;0;0;1;0
1130;baissière;0;1;1;1;0;0;1;0
1131;bai|baie;0;0;0;0;0;0;0;1
1132;bal masquer;0;0;0;0;1;0;1;0
1133;balade;1;0;0;0;0;0;0;1
1134;balader;1;0;0;0;0;0;0;1
1135;balafre;0;1;1;1;0;1;1;0
1136;balafrer;0;1;1;1;0;0;1;0
1137;balai;0;0;0;0;0;0;0;1
1138;balaise;0;1;0;0;1;0;1;0
1139;balance;0;0;0;0;0;0;0;1
1140;balancement;0;0;0;0;0;0;0;1
1141;balancer;0;0;0;0;0;0;0;1
1142;balançoire;0;0;0;0;0;0;0;1
1143;balayage;0;0;0;0;0;0;1;0
1144;balayer|balayer;0;0;0;0;0;0;1;0
1145;balbutiement;0;0;0;0;0;0;0;1
1146;balcon;0;0;0;0;0;0;0;1
1147;baldaquin;0;0;0;0;0;0;0;1
1148;baleine;0;1;0;0;0;0;1;0
1149;baliverne;0;0;1;1;0;1;1;0
1150;ballade;1;0;0;0;0;0;0;1
1151;ballast;0;0;0;0;0;0;0;1
1152;ballaster;0;0;0;0;0;0;0;1
1153;ballet;0;0;0;0;0;0;0;1
1154;ballon;0;0;0;0;0;0;0;1
1155;ballon basket;1;0;0;0;0;0;0;1
1156;ballot;0;0;0;0;0;0;0;1
1157;balsamine;0;0;0;0;0;0;0;1
1158;balsamique;0;0;0;0;0;0;0;1
1159;balustrade;0;0;0;0;0;0;0;1
1160;banane;0;0;0;0;0;0;0;1
1161;banc;0;0;0;0;0;0;0;1
1162;bancal;0;1;0;1;0;0;1;0
1163;bande annonce;0;0;0;0;0;0;0;1
1164;bande dessiner;1;0;0;0;0;0;0;1
1165;bande vidéo;0;0;0;0;0;0;0;1
1166;bander;0;0;0;0;0;0;0;1
1167;bander ?il;0;1;0;0;1;0;1;0
1168;banderole;0;0;0;0;0;0;0;1
1169;bandit;0;1;0;0;0;1;1;0
1170;banjo;0;0;0;0;0;0;0;1
1171;banlieue;0;0;1;0;0;0;1;0
1172;banlieue;0;0;0;0;0;0;1;0
1173;banlieusard;0;0;0;0;0;0;1;0
1174;bannir;0;1;1;1;0;0;1;0
1175;bannissement;0;0;1;1;0;1;1;0
1176;bannière;0;0;0;0;0;0;0;1
1177;banque;0;0;0;0;0;0;0;1
1178;banquet;1;0;0;0;0;0;0;1
1179;banquier;0;0;0;0;0;0;0;1
1180;banquière;0;0;0;0;0;0;0;1
1181;banshee;0;1;1;1;0;1;1;0
1182;banshie;0;1;1;1;0;1;1;0
1183;baptismal;1;0;0;0;0;0;0;1
1184;baptême;0;0;0;0;0;0;0;1
1185;baptême;1;0;0;0;0;0;0;1
1186;baraque;0;0;0;0;0;0;0;1
1187;baraquer;0;1;0;0;0;0;0;1
1188;baratter;0;0;0;1;0;0;1;0
1189;barbare;0;1;0;1;0;1;1;0
1190;barbarie;0;1;1;1;0;1;1;0
1191;barbarisme;0;1;0;1;0;1;1;0
1192;barbecue;0;0;0;0;0;0;0;1
1193;barbeler;0;1;0;1;0;0;1;0
1194;barbiche;0;0;0;0;0;0;1;0
1195;barbu;0;0;0;0;0;0;0;1
1196;barbue;0;0;0;0;0;0;0;1
1197;bardane;0;0;0;0;0;0;0;1
1198;barde;0;0;0;0;0;0;0;1
1199;bardeau;0;0;0;0;0;0;0;1
1200;barge;0;1;0;0;0;1;1;0
1201;baril;0;0;0;0;0;0;0;1
1202;barjot;0;0;0;0;0;1;1;0
1203;barman;0;0;0;0;0;0;0;1
1204;baromètre;0;0;0;0;0;0;0;1
1205;baron;0;0;0;0;0;0;0;1
1206;baroque;0;0;0;0;0;0;0;1
1207;barque;0;0;0;0;0;0;0;1
1208;barque fond plat;0;0;0;0;0;0;0;1
1209;barrer;0;0;0;0;0;0;1;0
1210;barrette;0;0;0;0;0;0;0;1
1211;barricade;0;1;0;0;0;0;1;0
1212;barricader;0;1;0;0;0;0;1;0
1213;baryton;0;0;0;0;0;0;0;1
1214;bas;0;1;1;1;0;0;1;0
1215;bas fond|fonds;0;1;1;0;0;1;1;0
1216;bas gamme;0;0;0;0;0;0;1;0
1217;bas terre;0;0;0;0;0;0;0;1
